name,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,url,County,City,State,Country,user_id,time,text,amenidades
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,103722191890544087200,1529179151312.0,Nice peoples,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,102011218285702675281,1519076079651.0,Very nice,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,117153123933722980253,1509561615442.0,Cheap,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,106015759484260886290,1509809553121.0,Not bad,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,117307388996596396010,1489709804200.0,Clean and quiet,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,109673610792342838657,1541212052828.0,Love,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,110707820956502124891,1486518575413.0,"Chip place,not that clean.",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,100024824535202829158,1554838585252.0,Never again,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,107804734669411333293,1529923187934.0,Clean rooms,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,100782021969385299458,1495030701372.0,Hotel shuttle,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,114973606971712458606,1556229826704.0,"(Translated by Google) The entrance of the hotel does not exist, that picture that is seen is of the Allure hotel, the rooms are dirty and not hygienic and dirty, the bathrooms do not work well because the water in the sinks stagnates, the sheets and towels are in very bad conditions, the carpet floor I think it's never cleaned! I DO NOT RECOMMEND IT TO ANYONE, bring your towel and sheets, the only good thing is the location!

(Original)
La entrada del hotel no existe , esa fotografía que se ve es del hotel Allure, las habitaciones están sucias y no higiénicas y sucia, los baños no funcionan bien por que se estanca el agua de los lavamanos, las sabanas u toallas están en muy malas condiciones, el piso de alfombra creo q jamás se limpia! NO SE LO RECOMIENDO A NADIE, lleve su toalla y sábanas , lo único bueno es la ubicación!",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,110946882380082386519,1488332824512.0,"(Translated by Google) Location in a dangerous neighborhood and the service is terrible. They even charged me one extra night. Fuck !!!

(Original)
Localização em bairro perigoso e o atendimento é péssimo. Inclusive me cobraram uma diária a mais. Fujam!!!",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,101184014605259750832,1518733537864.0,"(Translated by Google) Hotel only for sleeping. Away from it all, no breakfast.

(Original)
Hotel somente para dormir. Longe de tudo, sem café da manhã.",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,112336788511420367033,1549503144697.0,"(Translated by Google) Pleasant, very economical

(Original)
Agradable, muy económico",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,108146217350465425300,1546657943769.0,"(Translated by Google) Only for overnight, no cleaning and housekeeping

(Original)
Só para passar a noite, sem serviço de limpeza e arrumação",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,111412295041929223483,1471746681229.0,"(Translated by Google) Dirty and expensive

(Original)
Sporco e caro",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,115886791024838992954,1516933487471.0,"(Translated by Google) Smells the room very old facilities for the price

(Original)
Huele mal la habitación muy viejas las instalaciones para el precio",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,113256074189205000573,1551938886644.0,"(Translated by Google) Excellent

(Original)
Excelente",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,110489002723732407514,1520313541171.0,"(Translated by Google) Good

(Original)
Bueno",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,103665506771873759077,1520006044825.0,"(Translated by Google) Regular

(Original)
Regular",[]
Chic Apartments at Miami Beach,0x88d9b36158b3a55f:0xa82f05bedf34d1d7,25.8040769,-80.1260671,Hotel,4.3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b36158b3a55f:0xa82f05bedf34d1d7?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami Beach,Florida,United States,107014809707745204543,1560019105672.0,"This place is a facade, front, sham, smoking mirrors. It looks good but fake in allowing comfort. Couldn't sleep in beds, Wi-Fi didn't work, they refused to fairly refund after cancellation.",[]
Chic Apartments at Miami Beach,0x88d9b36158b3a55f:0xa82f05bedf34d1d7,25.8040769,-80.1260671,Hotel,4.3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b36158b3a55f:0xa82f05bedf34d1d7?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami Beach,Florida,United States,100502573514328291091,1486873426682.0,It's OK.regarding Miami Beach .,[]
Chic Apartments at Miami Beach,0x88d9b36158b3a55f:0xa82f05bedf34d1d7,25.8040769,-80.1260671,Hotel,4.3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b36158b3a55f:0xa82f05bedf34d1d7?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami Beach,Florida,United States,111437506198671634148,1534937463404.0,"(Translated by Google) Appart large, clean and well placed.
But: a table for 4 while the apartment is for 8 people, strange attempt on the part of the owner to cancel our reservation 48 hours of our arrival ... reconfirm well ... Count $ 18 mini parking per day (just in front of the building).

(Original)
Appart grand, propre et bien placé.
Mais: une table pour 4 alors que l'appart est pour 8 personnes, étrange  tentative de la part du proprio de  résilier notre réservation à 48h de notre arrivée...reconfirmez bien... Comptez 18 $ de parking mini par jour ( juste en face de l'immeuble).",['parking']
Chic Apartments at Miami Beach,0x88d9b36158b3a55f:0xa82f05bedf34d1d7,25.8040769,-80.1260671,Hotel,4.3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b36158b3a55f:0xa82f05bedf34d1d7?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami Beach,Florida,United States,116133233301632814257,1497264356560.0,"(Translated by Google) The best thing about the accommodation is the location. It is a 3-minute walk to the beach and can also be reached on foot with a longer walk to all major Miami Beach locations. Approximately 30 minutes to Ocean Drive. The room was very modern by American standards. Much is reminiscent of the positive at IKEA. The bed was very big and the room was very quiet and clean. Unfortunately there was no kitchen, table or similar. So a breakfast was not possible here. A big problem is the parking. They are right outside the door, but they cost money until 3 o'clock in the night and you can only pay 3 hours at a time. For 2 nights (3 days) we have paid about 70 € to parking fees. A tip, you can wait for the first 5 minutes pay and then immediately pay again 3 hours and extend the hours. So you spell yourself getting up at midnight. ;-)

(Original)
Das Beste an der Unterkunft ist die Lage. In 3 min ist man zu Fuß am Strand und kann es auch zu Fuß mit einem längeren Spaziergang zu allen wichtigen Orten in Miami Beach schaffen. Ca. 30 min zum Ocean Drive. Das Zimmer war für amerikanische Verhältnisse sehr modern eingerichtet. Vieles erinnert im positiven an IKEA. Das Bett war sehr groß und das Zimmer war sehr ruhig und sauber. Leider gab es keine Küche, Tisch oder ähnliches. So war ein Frühstück hier nicht möglich. Ein großes Problem sind die Parkplätze. Sie sind zwar direkt vor der Tür, aber sie kosten bis 3 Uhr in der Nacht Geld und man kann nur 3h auf einmal bezahlen. Für 2 Nächte (3 Tage) haben wir ca. 70€ an Parkgebühren gezahlt. Ein Tipp, man kann nach dem ersten Zahlen 5min warten und dann sofort wieder 3h bezahlen und die Stunden verlängern. So sparrt man sich das Aufstehen um Mitternacht. ;-)",['parking']
Chic Apartments at Miami Beach,0x88d9b36158b3a55f:0xa82f05bedf34d1d7,25.8040769,-80.1260671,Hotel,4.3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b36158b3a55f:0xa82f05bedf34d1d7?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami Beach,Florida,United States,105537511810781153502,1474501002499.0,"(Translated by Google) Very spacious apartment with washer, dryer, fridge, stove, tv and everything you need for your stay in addition to clean and good decoration in addition to being just 2 blocks from the beach. Just prepare your wallets for the parking lots in Miami, if you ever rent a car.

(Original)
Apartamento muy amplio con lavadora, secadora, refri, estufa, tv y todo lo que se necesita para su estancia ademas de limpios y con buena decoración ademas de estar a solo 2 cuadras de la playa. Solo preparen sus billeteras para los estacionamientos en Miami, si es que llegan a rentar coche.","['parking lot', 'parking']"
Chic Apartments at Miami Beach,0x88d9b36158b3a55f:0xa82f05bedf34d1d7,25.8040769,-80.1260671,Hotel,4.3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b36158b3a55f:0xa82f05bedf34d1d7?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami Beach,Florida,United States,112375119785957568824,1556917946722.0,"(Translated by Google) Excellent everything would go again

(Original)
Excelente todo volveria a ir",[]
Chic Apartments at Miami Beach,0x88d9b36158b3a55f:0xa82f05bedf34d1d7,25.8040769,-80.1260671,Hotel,4.3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b36158b3a55f:0xa82f05bedf34d1d7?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami Beach,Florida,United States,109121209864468939935,1556387476329.0,"(Translated by Google) Good price and very comfortable

(Original)
Buen precio y muy confortable",[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,118218164685829986043,1587753758576.0,"My experience was not what I was expecting it to be I’m very disappointed. I get that Covid has everything shut down but that shouldn’t effect the refrigerator, the ice machine the jets in the tub. All of our food we bought was no good because the refrigerator and freezer was not working not to mention they didn’t have lotion and things most hotels have . Only thing made my time enjoyable was my partner. Got the jet to work the last night of our trip. Not worth the money paid.",['food']
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,104916247283888914339,1575138430885.0,"Was enticed with free parking at the pier, a lunch buffet, (which was hot dogs ala hot water) and a $100 gift card to take a tour of the ""resort"" (renovated motel) to sit through a 90 minute sales presentation. The woman who was presenting had a thick Portuguese accent that I couldn't understand and her incessant haggling over how much I would spend on a vacation was tiresome. If I'm going to buy something, it's because I like it, not that it fits my budget. Even car dealerships have given-up on this ""how much do you want to spend"" psych tactic which began before I was even given a tour of the property!","['resort', 'parking']"
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,114467024373519500190,1465973493207.0,"Staff very rude. Tour took hours longer then promised. Food was disgusting.  Rooms very aged.  Cob webs...paint chips on walkway. Dated appliances. Did not receive promised gift. Had to pay extra to get free room and they didn't have dates available,  they tried to get you do another tour.  Then they will not give me a refund unless I do it in writing.  Extremely Poorly managed
Poorly",[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,114937912669359097855,1510684994353.0,It's a friendly and lively customer service atmosphere. There are alot of amazing people working at this Corporate call center. They're always eager and ready to help out in any way possible.,[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,109879057882862483714,1544277371792.0,"This building is for owner relations. If you're seeking employment and have a nice personality get along with others, are a team player...go apply!!",[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,111157573547032273755,1583420301578.0,Amazing service Great security,[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,117371957775379743453,1546152474689.0,"#luxurystylecondos
#friendlystaff
#fun#safeenvironment",[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,103446116030295289227,1545820908271.0,Very nice and clean.,[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,112048838065673357736,1563401992880.0,Delicious but too expensive.,[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,116061409882741899358,1418312275619.0,great job,[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,108733412627483028023,1534163233443.0,Good resort,['resort']
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,106910779663852031860,1550679695468.0,Nice,[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,116748789673237124808,1542427672003.0,great,[]
Westgate Resorts - Lake Ellenor,0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f,28.4677474,-81.400059,Resort hotel,3.2,87,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c43d4f6cd2b:0x1a911bd3a2a6d7f?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,106491699597966510551,1532549540388.0,"(Translated by Google) The company ... they are RACIST because they have a particular nationality, they sell you or stop selling the tourist packages that they promote ... racism is a disease of the spirit of the body of the soul and I keep it. Racists !!!!!

(Original)
La compañia... son RACISTAS por tener una nacionalidad en particular te venden o te dejan de vender los paquetes turiaticos que promocionan... el racismo es una enfermedad del espiritu del cuerpo del alma y la mante.  Racistas!!!!!",[]
Gonzalo,0x88d9b8d6e54dcf91:0xacf69be3983bf999,25.764455,-80.35815699999999,Hotel,3.5,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b8d6e54dcf91:0xacf69be3983bf999?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,112419193434143891977,1568949970927.0,Sketchy,[]
Gonzalo,0x88d9b8d6e54dcf91:0xacf69be3983bf999,25.764455,-80.35815699999999,Hotel,3.5,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b8d6e54dcf91:0xacf69be3983bf999?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,107775242671149969129,1519825696525.0,Ok,[]
Gonzalo,0x88d9b8d6e54dcf91:0xacf69be3983bf999,25.764455,-80.35815699999999,Hotel,3.5,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b8d6e54dcf91:0xacf69be3983bf999?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,111377088300433566244,1514125452631.0,Amazing,[]
Gonzalo,0x88d9b8d6e54dcf91:0xacf69be3983bf999,25.764455,-80.35815699999999,Hotel,3.5,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b8d6e54dcf91:0xacf69be3983bf999?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,114668545828603086424,1555770776490.0,"(Translated by Google) A cozy place VISIT IT!

(Original)
Un lugar acogedor VISITELO!!",[]
Gonzalo,0x88d9b8d6e54dcf91:0xacf69be3983bf999,25.764455,-80.35815699999999,Hotel,3.5,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b8d6e54dcf91:0xacf69be3983bf999?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,104927900171936040079,1515981908435.0,"(Translated by Google) Ko

(Original)
Ko",[]
Gonzalo,0x88d9b8d6e54dcf91:0xacf69be3983bf999,25.764455,-80.35815699999999,Hotel,3.5,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b8d6e54dcf91:0xacf69be3983bf999?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,118363635961975975937,1477670627768.0,"(Translated by Google) Beautiful

(Original)
Bonito",[]
Sandbar Rooftop,0x89c259d10e654f89:0x62d82b277df2095a,40.7455564,-73.9937483,Hotel,4.0,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us,New York County,New York,New York,United States,109764322906317019358,1627250616455.0,"Reservation only. $25 minimum per person.

Great views of downtown and the empire. Not crowded with the reservation only.",[]
Sandbar Rooftop,0x89c259d10e654f89:0x62d82b277df2095a,40.7455564,-73.9937483,Hotel,4.0,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us,New York County,New York,New York,United States,109222121132207377373,1599692792723.0,"This rooftop is absolutely beautiful! You feel like you are sitting somewhere in the Mediterranean.  It's a great date spot as well as a place to get awesome cocktails.

I came here with some girlfriends and we had a great time!! We came just to get drinks but we ended up staying for dinner because the vibe here is amazing!! This is the most beautiful rooftop and you will get the most amazing photos as well!!

When you get out of the elevator you get greeted by the most friendly staff (rare in NYC). Then they take your temperature with a super cool photo monitor (you have to see it to believe it!).  There is hand sanitizer at every table and the servers are wearing masks. We appreciate the level of high safety measures being taken!! Thank you!!

Love this place and it should definitely be on your bucket list if you are in NYC.

IG- @traveleen_gurl",[]
Sandbar Rooftop,0x89c259d10e654f89:0x62d82b277df2095a,40.7455564,-73.9937483,Hotel,4.0,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us,New York County,New York,New York,United States,115420961179277990370,1627786104760.0,"I went to the rooftop bar, which is inside the hotel (farthest-to-the-right elevator only). I found it to be a pretty good place to drink in the city, with a good view of Penn Station and much else of the city. The drinks were a bit expensive, in particular as I had to reserve a table ahead of time. I would probably go here again though.",[]
Sandbar Rooftop,0x89c259d10e654f89:0x62d82b277df2095a,40.7455564,-73.9937483,Hotel,4.0,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us,New York County,New York,New York,United States,105890226101959721980,1627434465375.0,"Amazing service, drinks and snacks. Great views & increible decoration. Not crowded like other rooftops in the city. Would highly recommend for a date or just to have social drinks.",[]
Sandbar Rooftop,0x89c259d10e654f89:0x62d82b277df2095a,40.7455564,-73.9937483,Hotel,4.0,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us,New York County,New York,New York,United States,114517669722251236863,1628217014221.0,"Cocktails were average - not too memorable. I switched to wine after trying a variety of ~5 cocktails. The waitress was obviously up selling us as soon as we got to the table - offered shots (which we got), prompted us to get better alcohol instead of house (which we did); and yet service was still extremely slow. We had to ask for water multiple times. Our food came out before drinks.

Mushroom pizza was pretty good; better than the pepperoni, tomato and pepper one (tasted like Subway).

Instagramable place; cool views; but overpriced and service sucked. Would go back if the night option presented itself but not necessarily dying to go back.",['food']
Sandbar Rooftop,0x89c259d10e654f89:0x62d82b277df2095a,40.7455564,-73.9937483,Hotel,4.0,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us,New York County,New York,New York,United States,110444202555651872000,1600008813639.0,I saw this place on Instagram and love rooftops so I said why not?! You have to make reservations in advance and pay a deposit but it gets added to your bill. The menu isn't that intense so we stuck with the pizza but the bar will make whatever drinks you want. The staff is super friendly and honestly it feels like the Hamptons in Manhattan. Should definitely check it out. They also give you a huge bowl of spicy cashews if you order it. We didn't finish half of those cashews lol but they were good.,[]
Sandbar Rooftop,0x89c259d10e654f89:0x62d82b277df2095a,40.7455564,-73.9937483,Hotel,4.0,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us,New York County,New York,New York,United States,114050001127530281809,1599751060737.0,"Amazing new rooftop in NYC in Chelsea - Hamptons themed with amazing drinks, food & views! COVID measures in pleace. Make sure you make a reservation and be prepared to take a ton of pics!",['food']
